Run	SubRun	Entry	EV	GTID	OWLHits	NHits	Clock50MHz	DeltaT(s)
301271	14	222412	0	3138881	0	4222	284433617767	533.266
301272	0	163756	0	3362803	0	5019	288855905464	88.4458
301272	2	292231	0	4757314	1	5174	316460252494	552.087
301272	3	447705	0	5546141	0	4514	332044260305	311.68
301272	4	217637	0	5949379	0	5165	340017542584	159.466
301272	7	15257	0	7647408	0	5376	373673471274	673.119
301272	8	47463	0	8313184	0	4901	386857382649	263.678
301272	8	440198	0	8705925	0	4973	394638858106	155.63
301272	9	443257	0	9342107	29	3874	407199431760	251.211
301272	9	531846	0	9430697	0	5156	408955207323	35.1155
301272	11	115453	0	10280751	0	4545	425816767506	337.231
301272	11	291036	0	10456337	0	4754	429292078201	69.5062
301272	13	102520	0	11534129	0	4700	450623346355	426.625
301272	13	293226	0	11724838	1	3328	454386709381	75.2673
301272	14	1814	0	12066510	2	8253	461139275410	135.051
301273	0	224872	0	12521580	0	3397	470110289284	179.42
301273	0	604677	0	12901390	0	4005	477624791044	150.29
301273	1	453079	0	13382498	0	3216	487151218832	190.529
301273	2	458435	0	14020974	0	3484	499760983899	252.195
301273	4	108687	0	14937863	0	3714	517905248095	362.885
301273	6	7807	0	16103085	0	4459	540950848717	460.912
301273	7	317572	0	334467	30	8176	559630385140	373.591
301273	7	621034	0	637933	0	5389	565618660780	119.766
301273	8	138210	0	788385	0	5441	568580523015	59.2372
301273	10	95728	0	2012214	1	4433	592757081353	483.531
301273	11	96261	0	2646241	0	5228	605287454869	250.607
301273	12	98374	0	3289414	22	8289	617052367984	235.298
301273	12	628704	0	3819752	0	3986	627544649631	209.846
301273	13	247352	0	4071152	0	5204	632500005466	99.1071
301274	0	29120	0	4769252	25	8199	646306459070	276.129
301274	1	9174	0	5381966	0	4996	658420558838	242.282
301274	1	599663	0	5972464	0	5835	670080217423	233.193
301274	3	493177	0	7132158	0	4288	693052292843	459.442
301274	5	509116	0	8414556	0	4920	718384305173	506.64
301274	6	484582	0	9023283	0	4014	730425665040	240.827
301274	8	187717	0	9993009	0	5690	749618104819	383.849
301274	9	369357	0	10808027	0	4044	765723967452	322.117
301274	11	285383	0	11990258	2	6184	789172291391	468.966
301274	11	446668	0	12151546	0	3677	792348065766	63.5155
301274	12	484661	0	12822686	0	6201	805621594386	265.471
301274	13	514531	0	13485802	0	4398	818774326596	263.055
301274	14	37262	0	13641503	0	3736	821852907153	61.5716
301275	1	326853	0	14799488	0	4271	844748497765	457.912
301275	2	106804	0	15212600	2	5792	852909632300	163.223
301275	5	155345	0	449232	0	4549	891402209658	769.852
301275	6	80568	0	1007511	0	6269	902420153417	220.359
301275	8	197836	0	2390890	0	4418	929760667500	546.81
301275	9	348549	0	3174802	22	4437	945275605914	310.299
301275	9	504970	0	3331225	0	6698	948361456176	61.717
301275	11	184753	0	4277329	0	4417	967102272492	374.816
301275	13	254203	0	5613645	0	6800	993502720751	528.009
301275	13	432240	0	5791685	22	8338	997041206453	70.7697
301275	13	548934	0	5908381	18	8353	999345391299	46.0837
301275	14	199891	0	6192275	0	3946	1004962077869	112.334
301276	2	183639	0	7685658	0	7138	1034526728543	591.293
301276	3	453893	0	8588929	0	3705	1052415267877	357.771
301276	6	85043	0	10127178	0	6092	1081890322870	589.501
301276	6	472183	0	10514324	87	8530	1089539197413	152.977
301276	6	606968	0	10649111	0	5402	1092204010686	53.2963
301276	7	437530	0	11112164	86	8529	1101365520457	183.23
301276	8	225192	0	11532371	0	3914	1109668245008	166.054
301276	9	267651	0	12208467	0	3061	1123068034915	267.996
301276	9	339027	0	12279844	0	5618	1124475324976	28.1458
301276	10	339142	0	12913838	0	5541	1137015751936	250.809
301276	11	165744	0	13373940	22	4049	1146118803423	182.061
301276	11	632368	0	13840571	0	4391	1155363409134	184.892
301276	12	410805	0	14252371	0	3387	1163530445035	163.341
301276	12	491010	0	14332577	1	5457	1165121312850	31.8174
301276	14	241643	0	15350609	0	4086	1185215290711	401.88
301277	0	429132	0	15814134	0	3047	1194393593562	183.566
301277	2	22471	0	16674497	0	6090	1211385448635	339.837
301277	2	87024	0	27371	19	8274	1212656549791	25.422
301277	2	354437	0	294788	0	4835	1217962526611	106.12
301277	2	477229	0	417582	0	3594	1220382931574	48.4081
301277	3	361941	0	935890	11	8076	1230612737619	204.596
301277	4	286658	0	1494460	21	3438	1241653409106	220.813
301277	4	446446	0	1654251	0	5553	1244803972491	63.0113
301277	6	208311	0	2684385	0	3680	1265183387539	407.588
301277	8	147169	0	3891390	0	4056	1289086354556	478.059
301277	8	526462	0	4270689	0	6331	1296595790721	150.189
301277	10	200790	0	5212771	0	3712	1315196025816	372.005
301277	11	563544	0	6209603	0	7005	1334929886142	394.677
301277	12	510683	0	6790777	0	4450	1346444753697	230.297
301279	1	86122	0	944194	0	4540	1560256909544	4276.24
301279	2	354325	0	1845595	0	3178	1578083566056	356.533
301279	3	338124	0	2463307	0	6505	1590264806320	243.625
301279	4	33656	0	2792667	1	5572	1596780433664	130.313
301279	5	297984	0	3690690	1	5529	1614567414789	355.74
301279	6	110582	0	4137154	0	3792	1623386225676	176.376
301279	7	242802	0	4903304	0	6153	1638527767731	302.831
301279	9	560689	0	6489104	0	3944	1669871233569	626.869
301279	10	215676	0	6777957	0	6096	1675600013025	114.576
301279	11	523539	0	7719220	89	8532	1694236222656	372.724
301279	12	399637	0	8227771	89	8526	1704288819070	201.052
301279	12	609151	0	8437288	87	8520	1708429208183	82.8078
301279	13	102906	0	8563475	0	6103	1710931074577	50.0373
301279	13	582837	0	9043413	3	3634	1720432641635	190.031
301280	3	50204	0	11279533	0	6109	1764672247470	884.792
301280	3	385403	0	11614737	0	5113	1771290832035	132.372
301280	3	536915	0	11766251	0	5993	1774288820276	59.9598
301280	6	236076	0	13366840	41	4532	1805945901278	633.142
301280	7	70045	0	13834332	0	6020	1815212401931	185.33
301280	7	221171	0	13985460	0	3469	1818186594343	59.4838
301280	10	8867	0	15675868	0	4198	1851688984018	670.048
301280	10	255774	0	15922778	0	5116	1856585269253	97.9257
301280	11	14526	0	16315401	1	5444	1864352809392	155.351
301280	12	500627	0	723734	0	4595	1886506200667	443.068
301280	13	187757	0	1044857	0	5434	1892864960954	127.175
301281	1	613733	0	2961553	0	6090	1930823947929	759.18
301281	4	600773	0	4851269	0	5255	1967220656287	727.934
301281	6	127868	0	5654298	0	5447	1983161760118	318.822
301281	6	184215	0	5710646	0	5173	1984271685127	22.1985
301281	6	396022	0	5922456	0	3078	1988466889543	83.9041
301281	7	557234	0	6717769	0	5571	2004150878656	313.68
301281	8	105914	0	6900795	0	4815	2007773676993	72.456
301281	10	71441	0	8134911	0	5708	2032198841300	488.503
301281	10	161484	0	8224955	32	8291	2033978765369	35.5985
301281	11	403532	0	9100533	19	8303	2051282698393	346.079
301281	12	214982	0	9545887	0	3370	2060043726088	175.221
301281	13	396942	0	10362488	0	6038	2076234388438	323.813
301282	2	458831	0	12591463	0	4267	2120366711487	882.646
301282	3	457721	0	13224532	0	6836	2132892634647	250.518
301282	5	205142	0	14240227	0	4602	2152955370983	401.255
301282	5	538825	0	14573915	0	3968	2159567268050	132.238
301282	6	398429	0	15067473	0	3586	2169324807252	195.151
301282	8	284246	0	16221069	1	7989	2192104902963	455.602
301282	9	39874	0	16610831	0	3288	2199819985539	154.302
301282	9	450363	0	309645	0	6407	2207981110618	163.223
301282	10	103885	0	597094	10	8486	2213668820217	113.754
301282	11	68986	0	1196017	0	5854	2225522442391	237.072
301282	12	194554	0	1955418	0	3134	2240537786819	300.307
301282	13	202185	0	2596798	86	8519	2253213864834	253.522
301282	13	390085	0	2784700	0	6193	2256914449613	74.0117
301282	14	50030	0	3077634	13	8299	2262715509650	116.021
301282	14	204536	0	3232143	84	8517	2265784233004	61.3745
301286	0	516153	0	2071109	0	5495	2659939922746	7883.11
301286	5	558801	0	5285161	0	4722	2723581794318	1272.84
301286	6	427273	0	5788103	0	5737	2733564893782	199.662
301286	6	554002	0	5914834	0	5769	2736060601100	49.9141
301286	7	365392	0	6360727	85	8152	2744870207345	176.192
301286	8	324446	0	6954338	0	5628	2756599950117	234.595
301286	10	308206	0	8207178	0	4631	2781368083832	495.363
301286	10	607164	0	8506140	0	3928	2787269364839	118.026
301286	11	207264	0	8740246	0	6335	2791874547250	92.1036
301286	13	83456	0	9883870	90	8521	2814536084802	453.231
301288	1	476446	0	1117176	0	4800	2880305565343	1315.39
301288	2	380018	0	1654382	0	6836	2890977425351	213.437
301288	4	512138	0	3053911	0	6429	2918813229470	556.716
301288	5	269298	0	3444855	0	5142	2926587444964	155.484
301288	6	42624	0	3851622	29	7967	2934655439190	161.36
301288	7	45745	0	4487804	0	6147	2947308486255	253.061
301288	8	16345	0	5091367	17	4578	2959297420005	239.779
301288	8	78591	0	5153614	0	3649	2960521283237	24.4773
301288	8	557071	0	5632100	0	4343	2970015033900	189.875
301288	8	629730	0	5704761	1	3192	2971461560389	28.9305
301288	10	85081	0	6426023	0	6228	2985821406795	287.197
301290	0	34737	0	34737	24	8365	3014951024206	582.592
301290	2	163773	0	1428604	0	5195	3042675216171	554.484
301290	2	248805	0	1513638	0	3264	3044366545779	33.8266
301290	3	210916	0	2109041	17	3009	3056269088635	238.051
301290	4	522441	0	3053427	1	6925	3075093996450	376.498
301290	6	380759	0	4178248	22	3318	3097475000048	447.62
301290	6	439602	0	4237092	0	3132	3098641161512	23.3232
301290	8	52630	0	5116396	0	6982	3116139656441	349.97
301290	10	535838	0	6865937	23	3902	3150994464435	697.096
301290	11	185627	0	7149189	0	5012	3156660087969	113.312
301290	11	243651	0	7207213	0	3166	3157821746430	23.2332
301290	11	357931	0	7321495	54	4562	3160102886258	45.6228
301290	11	613854	0	7577422	0	6933	3165202325803	101.989
301290	12	578585	0	8175570	0	3817	3177145392475	238.861
301299	0	422588	0	9483313	18	6136	3619462452992	8846.34
301299	2	60946	0	10389138	1	4413	3637515983266	361.071
301299	2	276585	0	10604780	0	4440	3641814066996	85.9617
301299	2	423013	0	10751211	0	3026	3644723258812	58.1838
301299	3	166216	0	11128311	0	7445	3652221832853	149.971
301299	4	391837	0	11988023	37	8087	3669273303022	341.029
301299	5	204082	0	12434324	0	6543	3678125972371	177.053
301299	6	376868	0	13241680	0	3961	3694141235734	320.305
301299	7	233460	0	13732780	0	6406	3703896400451	195.103
301299	10	312579	0	15715327	0	3147	3743316328342	788.399
301299	11	199189	0	16236367	0	7398	3753655440585	206.782
301299	11	344360	0	16381540	1	3170	3756556326769	58.0177
301299	13	532650	0	1133759	0	7086	3785151602676	571.906
301300	1	541992	0	2613747	15	3482	3814550860185	587.985
301300	2	524630	0	3230500	0	3293	3826780364643	244.59
301300	5	589200	0	5199293	0	6689	3865849962937	781.392
301300	8	135501	0	6649729	0	3610	3894573717663	574.475
301300	9	214653	0	7363833	0	6908	3908766330225	283.852
301300	9	271526	0	7420707	0	3984	3909882441657	22.3222
301300	13	366698	0	10054499	0	7036	3962128125029	1044.91
301301	1	156246	0	11303065	0	6274	3986887754622	495.193
301301	2	433953	0	12215298	29	3439	4004979981302	361.845
301301	5	379292	0	14063992	21	8234	4041585563517	732.112
301301	6	315027	0	14634477	0	3257	4052935166702	226.992
301301	8	559660	0	16147662	0	7102	4082986381500	601.024
301301	11	353278	0	1134275	0	7460	4116644223227	673.157
301301	11	493216	0	1274215	18	8402	4119428771012	55.691
301302	0	618588	0	3499554	0	3461	4163536508692	882.155
301302	1	335086	0	3849236	0	3493	4170475405286	138.778
301302	2	64003	0	4212123	0	6561	4177680405885	144.1
301302	3	368691	0	5150262	0	3076	4196319302056	372.778
301302	3	631407	0	5412982	1	3524	4201508774097	103.789
301302	4	509641	0	5925158	0	3260	4211623828367	202.301
301302	4	615843	0	6031362	0	3082	4213160897149	30.7414
301302	6	366739	0	7057812	0	6788	4233188213710	400.546
301302	9	311787	0	8904556	32	6207	4269807499799	732.386
301302	11	615089	0	10475858	0	7046	4301015685736	624.164
301302	12	119328	0	10614427	0	5336	4303768981361	55.0659
301302	12	447896	0	10943000	0	3547	4310250444714	129.629
301303	2	101297	0	13375254	2	7171	4358439640776	963.784
301303	2	352006	0	13625966	0	4796	4363403207223	99.2713
301303	5	70474	0	15245857	33	8400	4395452743414	640.991
301303	5	300848	0	15476235	0	6524	4400023903099	91.4232
301303	6	63554	0	15872922	0	4729	4407914195493	157.806
301303	9	400374	0	1401508	0	4049	4452415405392	890.024
301303	11	543425	0	2813371	0	6164	4480409886091	559.89
301303	11	595477	0	2865424	21	8090	4481444207191	20.6864
301303	12	166111	0	3070335	0	3123	4485513132069	81.3785
301303	13	259177	0	3797620	0	4571	4499943019877	288.598
301303	13	340612	0	3879057	0	3247	4501557846013	32.2965
301304	1	532568	0	5542223	0	3189	4534445861704	657.76
301304	2	457249	0	6100691	0	3810	4545538627816	221.855
301304	3	612087	0	6889037	21	8155	4561154790476	312.323
301304	4	149024	0	7059563	0	6178	4564527982940	67.4638
301304	5	401594	0	7945368	0	7136	4582089568179	351.232
301304	7	287454	0	9098711	0	4196	4604951074349	457.23
301304	8	112096	0	9557050	0	6830	4614032874729	181.636
301304	10	204747	0	10917462	28	8268	4640991665621	539.176
301304	10	512915	0	11225635	0	6675	4647086071030	121.888
301304	11	430807	0	11776901	0	5287	4657998430166	218.247
301304	12	2005	0	11984650	21	3976	4661922508267	78.4816
301305	0	620084	0	14132209	0	6983	4703738855480	836.327
301305	2	264950	0	15043888	0	5467	4721817125648	361.565
301305	4	317371	0	16364496	1	5823	4747982703011	523.312
301305	4	481986	0	16529114	0	6437	4751238838745	65.1227
301305	5	115892	0	85156	23	8167	4756543770482	106.099
301305	5	622657	0	591929	18	4017	4766572974045	200.584
301305	7	268438	0	1505565	32	8401	4784723101555	363.003
301305	7	394562	0	1631691	19	3280	4787238666248	50.3113
301305	9	454665	0	2958857	0	7335	4813565217859	526.531
301305	10	139703	0	3277808	1	5345	4819875303073	126.202
301305	12	532238	0	4936674	19	8136	4852689043698	656.275
301305	13	77854	0	5116098	0	4865	4856259361469	71.4064
301305	13	349025	0	5387273	0	5421	4861643727196	107.687
301305	13	454897	0	5493146	0	7111	4863734630988	41.8181
301306	1	295183	0	6814107	0	4209	4889922965986	523.767
301306	1	573849	0	7092778	0	3298	4895457980546	110.7
301306	2	454535	0	7607435	0	3196	4905673852106	204.317
301306	7	107485	0	10428982	24	8326	4961586335331	1118.25
301306	7	315603	0	10637103	0	5059	4965714265273	82.5586
301306	8	309602	0	11264837	22	3159	4978150438980	248.723
301306	8	413992	0	11369229	0	6593	4980199400486	40.9792
301306	8	557838	0	11513077	0	6585	4983063122536	57.2744
301306	10	503596	0	12726288	25	8358	5007145760695	481.653
301306	12	281596	0	13772811	0	5232	5027878810795	414.661
301306	13	356878	0	14482265	0	7542	5041934998082	281.124
301307	1	358489	0	15960931	0	5475	5071184236103	584.985
301307	2	142140	0	16378221	0	6189	5079471795356	165.751
301307	3	213478	0	371674	0	6648	5093425887003	279.082
301307	4	381370	0	1173854	0	4667	5109341442280	318.311
301307	7	52612	0	2755002	0	6141	5139726171081	607.695
301307	8	338864	0	3675082	0	5595	5157969334065	364.863
301307	9	468176	0	4438371	0	5007	5173078101670	302.175
301307	10	196256	0	4800121	0	5169	5180235841774	143.155
301307	12	102332	0	5973674	0	5729	5203467384090	464.631
301307	12	237686	0	6109030	16	3026	5206149602056	53.6444
301308	0	114450	0	7510068	0	5806	5233886586560	554.74
301308	0	351681	0	7747303	0	6175	5238605104044	94.3703
301308	1	626518	0	8656121	0	4769	5256601525669	359.928
301308	3	210549	0	9509166	0	4424	5273495660853	337.883
301308	3	531357	0	9829978	0	6260	5279839142348	126.87
301308	6	336236	0	11538502	0	3670	5313645093797	676.119
301308	7	552747	0	12389608	24	8310	5330533376146	337.766
301308	8	566617	0	13037786	0	5338	5343346328361	256.259
301308	11	22039	0	14395827	14	8046	5370218446115	537.442
301308	11	288129	0	14661921	0	7062	5375483896775	105.309
301308	11	505485	0	14879281	0	5337	5379787599437	86.0741
301308	13	202582	0	15844377	16	4973	5398897815457	382.204
301309	0	168739	0	16656817	0	7003	5415018339367	322.41
301309	1	625941	0	1036055	0	5595	5436638933163	432.412
301309	3	260425	0	1939176	0	7685	5454523308280	357.688
301309	5	48768	0	2995733	3	6384	5475451257331	418.559
301309	6	154123	0	3734862	0	5726	5490131911450	293.613
301309	6	370207	0	3950950	0	5865	5494439052520	86.1428
301309	7	345222	0	4559903	0	5006	5506508992562	241.399
301309	8	324000	0	5172347	0	4585	5518636842575	242.557
301309	8	499425	0	5347775	0	5082	5522103831100	69.3398
301309	10	89589	0	6205252	16	8297	5539095999955	339.843
301309	10	476829	0	6592498	0	3045	5546779031472	153.661
301309	11	45862	0	6794944	0	4160	5550787312133	80.1656
301309	14	138193	0	8796275	0	4805	5589505694178	774.368
301310	0	163677	0	9071927	16	4548	5594966431057	109.215
301310	1	76051	0	9618309	0	7209	5605762842393	215.928
301310	1	496197	0	10038462	0	3283	5614079130488	166.326
301310	2	484792	0	10661375	0	5790	5626458280132	247.583
301310	4	386670	0	11832559	0	6897	5649689328947	464.621
301310	5	45413	0	12125487	20	8280	5655501280535	116.239
301310	5	530998	0	12611079	0	3024	5665118332816	192.341
301310	6	335858	0	13049469	0	5701	5673800632812	173.646
301310	6	627837	0	13341452	1	5825	5679594452597	115.876
301310	8	26874	0	14007904	0	4451	5692787991290	263.871
301310	8	421939	0	14402975	0	4076	5700634536139	156.931
301310	9	166059	0	14781438	0	3781	5708134488705	149.999
301310	9	617934	0	15233320	0	3665	5717077830346	178.867
301310	10	588411	0	15837682	0	3897	5729082299104	240.089
301310	11	338752	0	16222245	0	3535	5736717055099	152.695
301310	12	348333	0	153862	1	3387	5749441943383	254.498
301310	13	33357	0	472713	0	3169	5755744435835	126.05
301310	13	322289	0	761649	0	3245	5761449684715	114.105
301310	13	557101	0	996465	0	5662	5766106570162	93.1377
301310	14	85333	0	1158389	0	3143	5769305996388	63.9885
301311	0	459931	0	1743320	0	3725	5780912805923	232.136
301311	1	397969	0	2314619	0	3404	5792206767343	225.879
301311	2	164382	0	2714693	0	4596	5800131276068	158.49
301311	3	196700	0	3380675	0	4031	5813360338262	264.581
301311	4	44076	0	3861856	54	3366	5822918449318	191.162
301311	4	159481	0	3977263	0	3769	5825204687357	45.7248
301311	4	545218	0	4363006	13	8271	5832850641943	152.919
301311	5	95201	0	4546837	0	3732	5836481789084	72.6229
301311	5	627637	0	5079281	0	3650	5846999932523	210.363
301311	6	621957	0	5707177	0	3783	5859440625744	248.814
301311	7	372427	0	6091468	0	5396	5867032465515	151.837
301311	7	524782	0	6243826	0	3710	5870054825894	60.4472
301311	8	572450	0	6925143	0	3645	5883523269336	269.369
301311	10	129454	0	7747941	0	4483	5899811105516	325.757
301311	10	262446	0	7880935	0	3737	5902452361880	52.8251
301311	10	447964	0	8066456	0	3502	5906121808816	73.3889
301311	11	450930	0	8702898	0	3599	5918720857570	251.981
301311	12	612911	0	9498808	0	3586	5934467041161	314.924
301311	14	199422	0	10353173	0	3849	5951437976728	339.419
301312	0	617055	0	10990484	0	3739	5964076316442	252.767
301312	1	136237	0	11143193	0	4885	5967108056822	60.6348
301312	2	450500	0	12091660	0	4059	5985916258956	376.164
